Name of Source,URL ,Type,Details,Image,Updated,Approved
Institute of Musuem and Library Services,https://imls.gov/,Funding for Institutions,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/Q2V3efYyMhX4aiZocZHOmA/cV-9OqnyjUjMpywiX5MUUK8U2QMwdeHTre0Sp31GtWERGVCjcb_nUQuMvmtXQUcHLc_99-zI8u4Dyqr0AJ0c21shIISF_0FBpVs8AOT64UMMoHPHGp4xCILwliCJ5rtQAQoqAZ69CnQIq3ffL87xAQ/tuMSDln97b8Mhxy2KG3vp3dQ4pdFNAonlFj0aI6Fj1s),5/14/2024 4:08pm,
Mellon Foundation,https://www.mellon.org/,Funding for Institutions,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/xSBOQQOL4qwyeScFKytprA/nzdhDcocmg5U9Dt8cmqWL5Fa6LvLXVxBpp_zuK-8QJV74JsZRih_ubp3w2mcbPq9KXWzWy7Ty1WFlZTjhoeaCWpZ7OQFS5dKCjSAQsfqQzLQK2DcN1gHiGTNLBAUeISjbOfjuXb1F7Dq5ASvr9mp_g/yqKeY0-Xkac8bWBMrvpq5phdrnTtQwF8UhJtlTCaW0Y),5/14/2024 4:08pm,
Digital Scholar Toolkits,https://digitalscholar.org/,Research Tools,"Designed by historians, our software and services make research, publishing, and cultural heritage work possible",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/aKHInn_VoQWKKIo1RopPAw/eq9a0h_QnFWwhvYxR33ZQdFH9vNY1DHVzgqLRxkZ01XI82Uxsx21jRGC4JyQlX7Ne5sC7H0d7gj6EritKHpqkptPVv5iD9PP7YW7J6PIf5XsjvWsevKiUG2qW9DDIVRLB0t_QCAdqqwI7j7wmUbGOQ/VeAupdmLzY2TIk8pUQLnL-pB2fbbwf_--xYckmisWBk),5/14/2024 4:09pm,
Greenhouse Studio,https://greenhousestudios.uconn.edu/projects,Example Projects,"Grounded in the humanities, we use art and technology to expand the boundaries of scholarship and learning",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/Vy6TTW5yUQHbl047ZzxRcw/hOIzWg8KGjBvRk_iGfxuelpxou7uz0A2lyDCBcPsNUJtm2ATKbgOWQLbkg9IOvZ8RJiF894XYa_rnJfWxbYt8lREyedA839oZqwn2ZR_7AlxLsvDnievjgO3eITjZCZPdR8IwuGta1Z1ClVGJAKdzg/OiwDnpG2auE13UIC2omyOLm6-m8O2CPUSGiKByJhPro),5/14/2024 4:10pm,
Elicit,https://elicit.com/,"Research Tools,AI","Analyze research papers at superhuman speed. Automate time-consuming research tasks like summarizing papers, extracting data, and synthesizing your findings.",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/G-gMKdOJ2pQ2SfcmpbZCMQ/_56MuIjUw4izeMgxCyxBfP__j6Qr00kRuuWUeq2cV_bqgFTfBwWN0x-y_kkcNL1vOAUHKJczFJGjua_WQ3LGJzpJtgpdfwzYj9NsLkQHFoLZ__JH8IDPgUNdx8IG-hsqcNAVQBtBD8Ob6vg2XXkZIQ/bBNnAlSp7atZ8fwAc1b3sTTlTR_-XN3gJ_5GwVnNjrI),5/22/2024 5:52pm,
Research Rabbit,https://www.researchrabbit.ai/,"Research Tools,AI","We’re rethinking everything: literature search, alerts, and more",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/orkw88YRzIz3rFYGNnLA7Q/7V3arRKLN9XEMDz2CVy-orZUkQp2W1OMAIJdNbieX7sjX7VGTogAs5_pooJaKB1D-fzg7HHf9aL3ifedgKXjDyUl4umanP-bmp5AX6XAD0N-uCMJEud9U4H99ln2w6nUkBgjE9Rf0ojErK4-uW4RXA/kGtnNkvUlSeSHb_AEnOMVt1LHcF40OXGJ6Ntz7nHhYM),5/22/2024 5:51pm,
A List Funding for Individuals,https://guides.lib.umich.edu/c.php?g=283104&p=1886132,Funding for Individuals,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/yWGrPkc7PgsB6PQ1JI7amQ/F3Bii_cZFCRKm-kOewHqAqmiQNFmzIbrdB7c_FCrOQPeuD6681Z6_jnAxibFklIZTwdaJaCdz3aFihR0lAiQDktYEdbm9Di4M24GwVjTvFREKPX1DhLix8zGm33cP1_npcPBY54FV-5ihKqfrCcOBw/tnQ9ryeXxsp0SbYv5O3oWX1nLFuGAQ4Hyz_Rr1o-WRs),5/14/2024 4:12pm,
Michigan Humanities Grants,https://www.michiganhumanities.org/humanities-grants/,Funding for Individuals,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/CWfqep8b-g2Jqz_JUPgKwg/-yPmr9A43XsC6Ho1kjqvauRH1kprx50SF0Y9kTMHoH4eg0I-wdyUXMkz7B2LUIi6una40Jcf1fbvjUcMhVyMEF48CGc58d077EFqy4PF0zNOj19ZSFe_Q_aBBS2pe7jC9GBIVsFxFNXcUpFEPOyVZg/36FSAl-VVhZYS_EoEgDPwjl_S2Qy_35KLSodcqm8Blo),5/14/2024 4:12pm,
DH Registry,https://dhandlib.org/registry/,External Aggregated Resources,A list of library groups that offer digital humanities and digital scholarship services,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/ffGL3comC8EiFKT6J_stdg/-1Hfqryv89Iur5ki6kgOWjWoVoroKsy7E2gDHr-kRJlumz4CWfJOH9PIVNzuuU1H-zDoRMEKk0oSW5s1RvjHYtJ7gT-ppW5mMR-4G2m7BUzw4smIdXeLgvUzhxxdpq-AYKrMfkQJRi_FsjkxN8t2tA/TpPvLeXGiRNnHbYSmZ3TWhVBsnCqviHJvmY7xHvvlQ0),5/14/2024 4:13pm,
American Philosophical Society DH Fellowships,https://www.amphilsoc.org/grants/digital-humanities-fellowships,Funding for Individuals,"The Center for Digital Scholarship (CDS) at the American Philosophical Society invites applications for Digital Humanities Fellowships at the American Philosophical Society's Library & Museum. These fellowships, for up to 2 months, are open to scholars at all stages of their careers,",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/FCWlSbRwMZvDddwsY9643g/SH2FTj2m71pwzJHX4Sbrdyv0u_nqMJCjRJT6QoBFTyWINv11J39cyiYHXr1GeQ1ro2MBXyB3jGbNRKB2-1CrL0oLKLWlTEZah06p78PeFHgIuVUFoI_ebwsYhOHeymZBR4Bkx8X0SUKLuw7KjIcW-g/FzSqIxvrewbBnX0WvGX72kJf04AcpadsPRAwqzrWL4k),5/14/2024 4:13pm,
"DH Journals, Presses and Conferences",https://liberalarts.tamu.edu/codhr/resources/journals-presses-conferences/,External Aggregated Resources,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/h-ptvZ5oCHbLoNwps9oazA/XUC3VC24j986vbIqcBCUX578n3jRHElX7g57Nv0qnOIWoZi_-aKjhjaVJzOjz-UMQWZ8jHAwJG6g0kRcGxxd9Q8R8OwCcQkuUzSfnRK2z9p5PTZVWV8ghkj0K0ffv8oBIkraVlXxaaMJ1z1xMwQPLg/57zs0RGQaufI74QYsRh9UkmAzIXipPmT0-9CuHkF14o),5/14/2024 4:14pm,
DH Publications and Conferences,https://digitalhumanities.fas.harvard.edu/resources/publications-conferences/,External Aggregated Resources,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/PS6juo3ZSsR_28hmV9DzBw/-tFfXM-0TfYtiBC9HsgH_jDJBGVFtHAtHkL74UsKUD_Uem9wTLtC933gr7LF-d1gngAh2b5N5kuWKQ6KqXSPl2KeuK6bQ3sN1Ss-VcGtpYE2_izmafq0Q7WRvXMR_kqM4p16MzMbLpOrtXvH1KaGgg/V36j8zkgCBRkVhH-KzrO4gcrhOBoUi1GWviO7NdyWhA),5/14/2024 4:14pm,
Oxford DH Summer School,https://digital.humanities.ox.ac.uk/digital-humanities-oxford-summer-school,Learning Resources,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/KvQKY_wT3wg_IpaK8SseoA/QSi7SuRrVBzx8Xjw-eEG1wDKg3qx8fX8ts27pphFGTGdXJ7monYq16_5CcVbvIJNoRXwuv5JJj0gDGJajL2dKhYzdd6FYs1CKjybqAPF-jojW2FpMLXm0tZ7L0RZXk-m2PiyIUMacCiMIiTaEECtnw/5kP1k--SYd1SYf5dHDvxir1Jx7TbNNidWbmOV9ZFdJU),5/14/2024 4:15pm,
Affinity,https://affinity.serif.com/en-us/,Digital Media Production Tools,"Award-winning photo editing, graphic design and page layout software for Mac, Windows & iPad.",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/tbPMFusbcAmgcEs7scjJqg/xqnYuB_f9y9d8-tkKzL8D95hjsh7BdOxYJKnqLYoO73oSuK0Q2xC8jbtr5d27JV0_Ih8liX5_gGV_IBd7E0CoNm8yZNR5iYhfQEaHC7094pbEuyFYhbt9LA_-bKDGEZvbLJuW5-8FZ_QXfeSKyorXg/Em_er6bfL4QaU3TgJeEwgzxODTB-KN1NgJJglynX8tU),5/14/2024 3:33pm,
Voyant,https://voyant-tools.org/,Text Analysis Tools,Voyant Tools is a web-based reading and analysis environment for digital texts,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/Lm7zimZUyIXTJx-bUp7lpA/zwPTAHaWWlWRz4R2x7btt0hzvNePXIkjZUGob1o-kitAjuhf4Ev7XFgObxnO-WantFuTKZU0Gz7unzGz0dqiZN7xaBd8_17sL0ZRUvd19d0Nd1YWgScE6xXpMLTHsFJTSjMRxxZwM8BPS4DKu4OFIA/474uTyKBMhPTI4QZQtRuY6epT5JoiaUBpKxo689cFJc),5/14/2024 5:31pm,
Unaccompanied Child Migrants Data From NYT,https://github.com/nytimes/hhs-child-migrant-data,Data Sources,Data from the U.S. Department of Human Health and Services on children who have migrated to the United States without an adult,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/JCxRy-ksz_YvoiCVB9uq1w/IJnYVrwilpPg9UgJWExvdl-wke3nuKVK4th5pRK95nDRCc54-Y_cTMNDN1z94Tus_xLapuTS5Sh5Y2VImlZ8dC5v8_tUnLKc3EZzYlF6NGJ9dYUgEF_L-NnzcY9G7TsKcJOHe0F0g1sbEyxF6Xwakg/ivckss-JYhUgBxMjKfD4Ap40qzftN2Ih7N1g4IBBiyU),5/17/2024 11:23am,
A List of Popular CMSs,https://www.gatsbyjs.com/docs/how-to/sourcing-data/headless-cms/,External Aggregated Resources,,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/prKhTAR_Li3GtPZilC1LwA/uPGMSaZpSfySD2pKRIfm-oGp8_jBlHnbx_sUQHX-szEYMqP67WZFHUnDwFX8rgfyB1EIXtKS_TJPml_9ksOZlyPXzxNDUcJkewws75cUUDx6aySP7YnxXqvsf5OueSisFvcRlxn9GSIQvD_OlQIEDw/3fjnRc6W0seIqRxhwTOW3OcMb0_x3S2vdSvzFx5Zk3Q),5/19/2024 11:08am,
Hugo,https://gohugo.io/,Website Builder & CMS Tools,"Hugo is one of the most popular open-source static site generators. With its amazing speed and flexibility, Hugo makes building websites fun again",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/S46AGgDXT89HUqkC9ta-Sg/X224H2MS3p4gXqaTiPHXFdgDXmyD4fQ4v3ml1MxlD0d5oq2E4VdKJAgVWHw2aZMfe0KBe7cljU38nF9x_JtpoZi3ZrpnLddDww2uEJSntRPWMv17epsOziYC-DPiB8z5DVtDW1i2BxUrqKcCCy7ykQ/TxYMo9DI8SuK3Hfr297ZW13zngbpzIE6UIXdwPn7uhg),5/19/2024 11:09am,
11ty (Eleventy),https://www.11ty.dev/,Website Builder & CMS Tools,Eleventy is a simpler static site generator,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/lWOBX1paWLHFHybwn5L38A/ZKt_R-ubxb3SR4nmHwKg11zQzoxrzrVJMQd-H-IFPZm7daSmOdIZBsp_QKZl_QutKATZmDUSholRA4olH_M4_DQ1uutUlbUYXNTtTvpfGhUaEpil-wumkXeGBSA-iXpJzBGLqld4Eoww_9IgqiVPjQ/pImM5KtgEapyqb8_v7gKdpWnkddazSZqo7OGDowV2PQ),5/19/2024 11:11am,
Publii,https://getpublii.com/,Website Builder & CMS Tools," With Publii, the most intuitive static site CMS, you can create a beautiful, safe, and privacy-friendly website quickly and easily; perfect for anyone who wants a fast, secure website in a flash",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/tUBxoqLmvvWUkdkY6pzTRQ/N2UgCDkCsfvaP-e-7ibOx7htxqpUB3aUnA4Nfngu2u_SXvbr-bHNL9ca--nQxH598cCcTcvLs446pHUd_g0xL9jv5KN9sGFsN2srzgX-jbZgtHk7xMSxYF0xsutehBYQ3nfVz2Ceg3iVzrMBTc06jA/c6W_35q6I7Uw35JDCS5NqvfyogVLLMwclkomZoP7YWQ),5/19/2024 11:12am,
Ghost,https://ghost.org/,"Website Builder & CMS Tools,Open Source / Open Access,Digital Publishing","Open source independent technology
for modern publishing",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/yV1L2EJ4Ph21Euk-CcVFkQ/tkfcQIHqrvH60TZV8JT1Qj3Hl-37W2rODNnUiprZ79tab6bXf5ecO9BNZ3naH12v8hxrkp4jksQevaxa3B6qr3Gvu1GuqDwEXwZNSHuCmWGleqy_8DhFp-b5wzVoBAACXAvknV6F90-hEZkLkMDm4w/rrpeYrlqu-9JzQ5THRPi3CBxR3tD7bQmGyDymEipIoU),2/13/2025 3:15pm,
Mukurtu,https://mukurtu.org/,"Website Builder & CMS Tools,Open Source / Open Access","The free, mobile, and open source platform built with Indigenous communities to manage and share digital cultural heritage",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/eLfLFYDVEnMFKjs-AbiazA/yqlT2MeRxoM9xpJkpfoL80SPqeP5m3fYZ29jrUvBO0Z_fHCvdWOxmVEy5mZPtV0aJmdEQsrd2VVIeOTOWGSzGiH5ehf6f4m0ytmR6luSGBceZDTiJ348Fu87BTD9KFG_j0XZcPdtwaDpCXo18ULjew/zyd88VNf4iowhlCZ8v3Shvp3eH1MDziiTj4aJuBDMEw),5/19/2024 11:35am,
Drupal,https://www.drupal.org/,Website Builder & CMS Tools,"Drupal powers one in 40 websites in the world including sites from Tesla, Pfizer and NBC and is Open source",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/_dsBA3AA7E8WPlssUhcE8g/7Z-ANZ1hIVx6tB9kgAWP75020y9-Wsua8v2l090uGZj9wzKQB5vl7xk3qXR93DMOwUpp1h4QsZvv8kXLsbai4BntWdV4UjdhqlPgv38lem2Veyx5t-EufLRdpVCEDyb5ZD-grEwOsrKx6YrIsQg04w/Df5rWJqEoBm6dhNGZZZZ4vfHy5DDxsB0P1OMK2K3fE8),5/19/2024 11:19am,
Vue Press,https://vuepress.vuejs.org/,Website Builder & CMS Tools,Vue-powered (a Javascript framework) Static Site Generator,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/0gueep0yQhO19jaFg5bQqA/QEG8KtCglHSd9ypGGWCv868kYpvTWC587lznRJqBWyi5TdgLLDI_xwLIYYFLTg8o5wzHIBymXXfoFdEHydHgU6HxvBDbf6j-Uf0oRAmcVM7PbzNCzw2-7b1gyetfg4jNZT6niPqRiYiBgu5cnQ5bDg/PtFedKZXdrUDzNHDmUF-IjoUseM2ccKEyolFzCjDBEw),5/19/2024 11:21am,
Scalar,https://github.com/anvc/scalar,"Website Builder & CMS Tools,Open Source / Open Access,Digital Publishing","Born-digital, open source, media-rich scholarly publishing that’s as easy as blogging",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/oF7vT-gjeJUiXCiLtkRxxw/EiZMKJ9tyC8mQmyKuOR886otDInOIUqQfQWedRZr7WpaSZRgrgnPeqEGInlE5JPQ4VlYdkODLWUwpb9N749bmTNh7gFiukr-dZMusWaPkYJtxXrYEP0BHdOf0TgIPk6bhz1qqMJVxeP4FKwqvBxqkA/TQ0sXfT3Vz6t0hdT6p4j6aTngUaoTaGHeqTh5gw-AmA),2/13/2025 3:15pm,
eScholarship,https://escholarship.org/,"Open Source / Open Access,Research Tools",eScholarship is an open access publishing platform and  the institutional repository for the UC system,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/XH9H7XmOra76tg08-ib2hg/zysgqUokXTvtkpv7StoBU_LOYVnIaEGjMesnod5h0e5803dieHCTrv4PwX3q5Petg3mq-B0qHIzDOK9DPsPgikR6q4z7bBkR2NtiA39doIEfuU0ZDEa1nhLHX4PMJ3w0wON7CPKm7y4K_oJGRdGOPw/ps8qkc8rFl65ekdlD8oCRI-sXVvnXRz55JhAhaKyRDM),5/19/2024 11:34am,
Figshare Data Repository,https://figshare.com/,"Open Source / Open Access,Data Sources,Research Tools","A home for papers, FAIR data and non-traditional research outputs that is easy to use and ready now",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/6WkFH2dOtL6QtYBxZYcl9Q/BhYZjDprJYYWznukBIHxlQ_Te4nckf-k0Ls5uaSzwjAdbbOlpBikDOTiMIR5N1Z4yNAspybl1serzioB9BkViuneJih24RqqaDZkmgCNUKsoqk_SLpTWOMRGP-hLLzEIeihRD8uZLoH4oGAPylJh6Q/SHrYdiIjtnGFlqC9RlQkOOgf9bjnENVoh6f1KwSPnUA),5/19/2024 12:54pm,
Dryad Data Repository,https://datadryad.org/stash,"Open Source / Open Access,Data Sources,Research Tools","We make it easier to share, find, use, and cite data, and are ready-made for emerging data-sharing requirements",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/YT0Dgc43jnybvXVeBow4hg/_YmsuOS8MQMkDRUF3PTPOC_QmiGMOe8tGuYZ0zHbFuyxPN7loInMypyg8IcniHOv-Q8k9Qr8ICAzdA0xCUq1kCqQq1l-K9_PjfKZPSFWdTcXwi1P1alWFsuOuDTDfkI7OgOYMAm9xSEwPv72k4-lbg/IHgnTEMTasLz6Ram4sgd1zXRUBF6q5bClBFvgZwhCQI),5/19/2024 12:50pm,
Harvard Dataverse Data Repository,https://dataverse.harvard.edu/,"Open Source / Open Access,Data Sources,Research Tools","The Harvard Dataverse Repository is a free data repository open to all researchers from any discipline, both inside and outside of the Harvard community, where you can share, archive, cite, access, and explore research data",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/jt-uMLTG6WY8QI5tuTdE5Q/x0GV149SkpqtgvhCTdxAcKDpAN_ZFkS4TiKQFXc_OJHXpDvxO9ZQrSHDyRyv464V3JoHsYPKZPCWBxk0fnwU5yxq2tINtBgGSsOxiyr_zZY8Dm9thVYuPQ3MoyBWxTHVEIkEiqGzlRf22XJy44NmSw/vkVc3RkAtRzBIo46D1rRr34LxfEKgKncIrGAjFitrAY),5/19/2024 12:51pm,
Open Science Framework,https://osf.io/,"Open Source / Open Access,Data Sources,Research Tools","OSF is a free, open platform to support your research and enable collaboration",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/wENOlnginlnRWlStduhmRA/Z7F_dLTkv5zs2EhyRAl81uTgtcnJKGB8Y4cI2ykJhTfubUqgANJbcCrveINBOs8YKGOzoHbd4zHBUqUbW0X6ueOhLBw5lzqPDxKQ8Xag3at0iUWKj3xR0CiTiO4FrbZzUPi75yGJOtbXppaqBcovWQ/47jF6zl8RFGdboINqxzr_NQvtlst7Clkc5z6NljxvEk),5/19/2024 12:55pm,
Zenodo,https://zenodo.org/,"Open Source / Open Access,Data Sources,Research Tools","Built and developed by researchers, to ensure that everyone can join in Open Science",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/D9o1j-4e7yi9SuaDlNzebQ/frSlEo_kFeLkzEcEpCGRvXjtNHv76XigUOrIJtK3LGvNXKvwvsTJkV0CaS0lj60rmle0Phdy-nfKWOtu9VgHKY8vJI49bf92ywE4tHMKyB8_gGFE2kVbZjN-dkdnOY3Hw3eXm2CGVmm0hrKb7ckr8Q/VR0jwSDkqH8_ESZcukRt4fd4jYAkLkpOfcjvz7v1GIU),5/19/2024 12:55pm,
ICPSR Data Repository,https://www.icpsr.umich.edu/web/pages/ICPSR/index.html,"Open Source / Open Access,Data Sources,Research Tools","ICPSR is research science data and resources on topics like social media, politics, economics, social sciences, government, GIS, & more",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/iKVoLduwsMoXESx0BIVdIg/1BKCZCCI8EuYSnJYw6eEPfAzdidl2HoefL7Rv5kGZWBq2btT_46S4Gx51R5VqvhEMDficb77ZKKH0IZiCDfR3h5Gzb0S0wzChg1cfOl1TfTnZTZxEIDgwzITWvolTI-TmmX7sibnYYbU7ItpDlzlCg/mrozDnv1ic4BLMge-psG84r1HqgERK9oqhhjIqRKp7M),5/19/2024 12:58pm,
Orange,https://orangedatamining.com/,"Visualization Tools,Research Tools,Text Analysis Tools","Orange is a component-based data mining software. It includes a range of data visualization, exploration, preprocessing and modeling techniques. It can be used through a nice and intuitive user interface or, for more advanced users, as a module for the Python programming language",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/OlHAzOJ2eNSNzDJAxDO4vA/UPGVK1-KsHrnLUb5ZbDs6jGzhCcK_P3WqNPhm-SnAS3T97Ohftwv_zWSNLy0aGkiWKBWuPCEky1lSEpNohLkpgKp3ov93S7Nda3xxDnZa1l7q0Kbmk9sivnVPdLutPCEYDzBjP4I4razHcULcv1uWA/hnCEQbXsB0_yXbGg6r6EinTrbrQ7TAREyBP009yD5Bk),5/19/2024 3:41pm,
LIWC ,https://www.liwc.app/,"Text Analysis Tools,Research Tools,Visualization Tools","Linguistic Inquiry and Word Count (LIWC) is the gold standard in software for analyzing word use. It can be used to study a single individual, groups of people over time, or all of social media.",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/siLnDzkbgk-4suf-vcQZEg/Gu_TkPb7Q3Lh0eZdE9dJxqPM83fEkEaBWWNWsoSR1vSijzQodCO_QKrQKl54pfSj-_KvfXXFQBK2klxrC2dd5yPdO-XaKmDlhZP6Jj1S34HxbvFnGkQISmT5WAOwvUS2nKr2eopevrEOSWpTqWogjw/HLkM-b2S6OwsiSnASvppU5NouZIcAAqGOyWWgRKeQlo),5/19/2024 3:42pm,
CLIR Postdoctoral Fellowship,https://postdoc.clir.org/,Funding for Individuals,"The CLIR Postdoctoral Fellowship Program offers recent Ph.D. graduates the chance to develop research tools, resources, and services while exploring new career opportunities",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/gnkIIWGnN3qVNaqXwW8cpQ/4ttIPUkcsHxBr7-kXVpjPXIkGjZkDkA7baVEY61s6yaPWCdqKtc0ngs-gBeKY0XAEudDTjG6XbLkj_cvo07YyuPQFkBLXNobtqcLOebgZUeJFYPdCFCioVRevbJpGjxazhVAyHMGNVBi_WAFeYorEA/-RSCrTi4ffNiKvd2tD5UWh669_PkYz9h3ZsNFI6DNf0),5/19/2024 3:44pm,
Data to Viz,https://www.data-to-viz.com/#explore,"Visualization Tools,Learning Resources",From Data to Viz leads you to the most appropriate graph for your data. It links to the code to build it and lists common caveats you should avoid,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/FkX8Py6DbBwIM1msk-ZGGg/Td2xilb-y35320moaN_R39OgDeuDdDdmHX8T2zjWv6wyTaxC4SFAQciM9a8BKmc0j3tUgtNqFTi6QbjWqEhc5oKhBmww2RXtTKsx_J_EbTUcxweCRT7D40T8pMCNVfnQAbEY6C7dJZbchzX7H3cSyw/5TNAOVbuhqRqnup0eTqTY_Os0FfTR2DWrxcx_CXaxmU),5/20/2024 12:46pm,
Python Graph Gallery,https://python-graph-gallery.com/,"Visualization Tools,Learning Resources",The Python Graph Gallery is a collection of hundreds of charts made with Python,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/jwNrWmoySqEg1OzIZ9HVtA/4ylYSw_uoowMRNGKezxoRcB-ElsZJ_Th5aw4G138v092BdR5WL0X_e1PElhDUqNFq5JHku7wPKUVR8bQLxUFFYRYzckFudTTVQLuZXL4TD8h22HDffC74ZUXVCZn214HfmLR_JqunJGfBcXSHTzfvw/MQZJFYRiRaBvQ-F0tLk5sm1kPv6IzEATCFlHXoehK5w),5/20/2024 12:49pm,
Datawrapper,https://www.datawrapper.de/,Visualization Tools,"Datawrapper lets you show your data as beautiful charts, maps or tables with a few clicks",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/GNp79U3HFECsSpHbrG4fWw/BqXKmR3NWoSlTwyrSFiPHjhNjH03oA86fQJhBhiPcwMoPczKQOPXnO7cgMMV8GbkvqiVBOnJFvsI79Sx-RqidhEIUX7vS6RHWlXGWPhZI5-yPv8JLcJyemYlIJ7cWOuCS5t39PEMSd1k_2NlM5m8iA/qHWmGL7GAiFxe0wPola91HMnINdZuzgCm3xY3li0e4c),5/20/2024 12:51pm,
Google Dataset Search,https://datasetsearch.research.google.com/,"Data Sources,Research Tools","Dataset Search is a search engine for datasets. Using a simple keyword search, users can discover datasets hosted in thousands of repositories across the Web",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/nQEPzTX89fxGSiR-HQSuFw/eFjSNpZWVCL6BLldGqnoWYXfAlfMtH6M9Tnv-0GzFa01d6Aoh6FJf4dkyiiwCQ6nph-EttSacfBKvq9xooyd2HlXd8ls385iNF1FDc5kE_9P4Wpt18vUgPxYhAydfMxs6LxNVdcd3ALTSr9XiYZNSA/snqNdYP0JHJS1Y0_-jK6GBWkzzsYoAh3MWWp3A-MQ38),5/20/2024 1:23pm,
Re3Data,https://www.re3data.org/,"Data Sources,Research Tools",Registry of research data repositories,image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/Z12NDpbyUBrzUiVXR3POBA/57su2s9vMMkFrsykvLIOVU5kWQIyz7Ghu1x3gd1oG2PU22fO6BHix0AreLerZtrQ6Rw_G9Qw2eVPEyyNyEaTX8nsrZKpCBBZyIEfDtLezZ2AciLI4Mtlt-U1xxO1wWzzcGKpZ7D3svfsdvOjX2--Kw/HprK6nmJkaSsNuBR0Mt3MKIKeaCwMclBzSbYAz227NU),5/20/2024 1:26pm,
Ticha,https://ticha.haverford.edu/en/,Example Projects,"Ticha allows users to access and explore many interlinked layers of texts from a corpus of Colonial Valley Zapotec manuscripts and printed books, including images of the original documents, transcriptions, translations, and linguistic analysis, including morphological interlinearization",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/UdmEgTnrGzB4L8q0JV-mmA/5y3F-c0SWV7s8IXm4OGGb0sTvoa5ZGrI3Kr3p6miM9sf_zXGkByfM1E4i9RNc6ZTrVFOIfB3mu3x-Qlhu1YyfujO9-F64GEEC7ghMCHwY6v2na16pofrT3GpA-ChpeNNXAyIfv3JRPOdMClk8qg8vA/J5h19biILr66dgeJWtR92zLfCucgeAuaFhBTMhh5prI),5/20/2024 1:27pm,
Dig Podcast,https://digpodcast.org/,Example Projects,"Dig: A History Podcast is a narrative-driven, open access, and accessible digital history project bridging the worlds of popular and academic history with an explicitly feminist perspective",image.png (https://v5.airtableusercontent.com/v3/u/50/50/1772697600000/RDuJbQsTdXFYCbAYuPLVug/lHSCSryFqzmFjt7aimugw2elHEJkB9dXgmHOB8LDCo_mLcRgLWcLxRClnYkwpVfCqP4-AOXZH7m7UzitmpymH0ENXfOcWkuzRFtVreIx4BawgpQk7UgUJPEkO8bFzaiWr9epiyWfolW8cF4WrMWioA/PvFMo7oCisEDFjn7ZOEMK8xrIGTNrYn2Ue1debx354I),5/20/2024 1:28pm,
